individualID,specimenID,specimenIdSource,organ,tissue,BrodmannArea,sampleStatus,tissueWeight,tissueVolume,nucleicAcidSource,cellType,fastingState,isPostMortem,samplingAge,individualIdSource,species,sex,genotype,genotypeBackground,room,litter,matingID,dateBirth,dateDeath,treatmentType,Climb_Identifier,ExternalIdentifier,StockNumber,OfficialName,modelSystemName,CurrentLocationPath,MaterialOrigin,AnimalStatus,ExitReason,PhysicalMarker,Generation,AnimalMatingStatus,Comments,jobNumber,Microchip Number,Diet,Birth ID,brainWeight,animalWeight,modelCommonName
32078,32078LIF,,brain,whole brain,,formalin-fixed,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_carrier,C57BL6J,JAX_MGL373,RMO1265,M-341-17,3/21/18,2/12/19,,32078,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX 5xFAD 12mo,289859093,6%,,0.474,23.03,5XFAD
32078,32078LBCV,,brain,whole brain,,formalin-fixed,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_carrier,C57BL6J,JAX_MGL373,RMO1265,M-341-17,3/21/18,2/12/19,,32078,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX 5xFAD 12mo,289859093,6%,,0.474,23.03,5XFAD
32078,32078NC,,brain,whole brain,,formalin-fixed,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_carrier,C57BL6J,JAX_MGL373,RMO1265,M-341-17,3/21/18,2/12/19,,32078,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX 5xFAD 12mo,289859093,6%,,0.474,23.03,5XFAD
32078,32078ThioS,,brain,whole brain,,formalin-fixed,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_carrier,C57BL6J,JAX_MGL373,RMO1265,M-341-17,3/21/18,2/12/19,,32078,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX 5xFAD 12mo,289859093,6%,,0.474,23.03,5XFAD
32078,32078rh,,brain,whole brain,,frozen,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_carrier,C57BL6J,JAX_MGL373,RMO1265,M-341-17,3/21/18,2/12/19,,32078,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX 5xFAD 12mo,289859093,6%,,0.474,23.03,5XFAD
32081,32081,,blood,serum,,frozen,,,,,FALSE,FALSE,,JAX,Mouse,female,5XFAD_carrier,C57BL6J,JAX_MGL373,RMO1266,M-341-17,3/22/18,2/12/19,,32081,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX 5xFAD 12mo,289822191,6%,,0.416,23.54,5XFAD
32081,32081rh,,brain,whole brain,,frozen,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_carrier,C57BL6J,JAX_MGL373,RMO1266,M-341-17,3/22/18,2/12/19,,32081,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX 5xFAD 12mo,289822191,6%,,0.416,23.54,5XFAD
32082,32082,,blood,serum,,frozen,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1266,M-341-17,3/22/18,2/12/19,,32082,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX 5xFAD 12mo,289503058,6%,,0.437,38.57,5XFAD
32083,32083,,blood,serum,,frozen,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_carrier,C57BL6J,JAX_MGL373,RMO1266,M-341-17,3/22/18,2/12/19,,32083,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX 5xFAD 12mo,289777431,6%,,0.469,33.82,5XFAD
32084,32084,,blood,serum,,frozen,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_carrier,C57BL6J,JAX_MGL373,RMO1266,M-341-17,3/22/18,2/12/19,,32084,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX 5xFAD 12mo,289859362,6%,,0.496,34.01,5XFAD
32085,32085,,blood,serum,,frozen,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1266,M-341-17,3/22/18,2/12/19,,32085,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX 5xFAD 12mo,289859127,6%,,0.493,35.7,5XFAD
32086,32086,,blood,serum,,frozen,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1266,M-341-17,3/22/18,2/12/19,,32086,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX 5xFAD 12mo,289658200,6%,,0.468,41.28,5XFAD
32088,32088,,blood,serum,,frozen,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_carrier,C57BL6J,JAX_MGL373,RMO1266,M-341-17,3/22/18,2/12/19,,32088,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX 5xFAD 12mo,289859390,6%,,0.438,32.22,5XFAD
32088,32088LFI,,brain,whole brain,,formalin-fixed,,,,,FALSE,TRUE,,JAX,Mouse,male,5XFAD_carrier,C57BL6J,JAX_MGL373,RMO1266,M-341-17,3/22/18,2/12/19,,32088,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX 5xFAD 12mo,289859390,6%,,0.438,32.22,5XFAD
32088,32088rh,,brain,whole brain,,frozen,,,,,FALSE,TRUE,,JAX,Mouse,male,5XFAD_carrier,C57BL6J,JAX_MGL373,RMO1266,M-341-17,3/22/18,2/12/19,,32088,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX 5xFAD 12mo,289859390,6%,,0.438,32.22,5XFAD
32640,32640,,blood,serum,,frozen,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_carrier,C57BL6J,JAX_MGL373,RMO1324,M-338-17,3/27/18,2/12/19,,32640,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX 5xFAD 12mo,286672772,6%,,0.444,28.38,5XFAD
32640,32640rh,,brain,whole brain,,frozen,,,,,FALSE,TRUE,,JAX,Mouse,male,5XFAD_carrier,C57BL6J,JAX_MGL373,RMO1324,M-338-17,3/27/18,2/12/19,,32640,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX 5xFAD 12mo,286672772,6%,,0.444,28.38,5XFAD
32641,32641,,blood,serum,,frozen,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_carrier,C57BL6J,JAX_MGL373,RMO1324,M-338-17,3/27/18,2/12/19,,32641,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX 5xFAD 12mo,289859507,6%,,0.488,29.53,5XFAD
32643,32643,,blood,serum,,frozen,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_carrier,C57BL6J,JAX_MGL373,RMO1324,M-338-17,3/27/18,2/12/19,,32643,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX 5xFAD 12mo,289654118,6%,,0.484,31.4,5XFAD
42804,42804,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,G3A159,M-1191-17,4/17/19,,,42804,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
42805,42805,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,female,5XFAD_carrier,C57BL6J,JAX_MGL373,G3A159,M-1191-17,4/17/19,,,42805,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
42806,42806,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,G3A159,M-1191-17,4/17/19,,,42806,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
42813,42813,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_carrier,C57BL6J,JAX_MGL373,G3A157,M-1196-17,4/17/19,,,42813,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
42818,42818,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,G3A156,M-1195-17,4/21/17,,,42818,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
42819,42819,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,female,5XFAD_carrier,C57BL6J,JAX_MGL373,G3A156,M-1195-17,4/21/17,,,42819,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44001,44001,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_carrier,C57BL6J,JAX_MGL373,FAD32,M-1195-17,6/17/19,,,44001,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44004,44004,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,female,5XFAD_carrier,C57BL6J,JAX_MGL373,FAD32,M-1195-17,6/17/19,,,44004,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44005,44005,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_carrier,C57BL6J,JAX_MGL373,FAD32,M-1195-17,6/17/19,,,44005,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44006,44006,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_carrier,C57BL6J,JAX_MGL373,FAD32,M-1195-17,6/17/19,,,44006,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44008,44008,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_carrier,C57BL6J,JAX_MGL373,FAD48,M-1195-17,6/19/19,,,44008,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44011,44011,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,FAD48,M-1195-17,6/19/19,,,44011,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44012,44012,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_carrier,C57BL6J,JAX_MGL373,FAD48,M-1195-17,6/19/19,,,44012,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44013,44013,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_carrier,C57BL6J,JAX_MGL373,FAD48,M-1195-17,6/19/19,,,44013,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44015,44015,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_noncarrier,C57BL6J,JAX_MGL373,FAD43,M-1188-17,6/21/19,,,44015,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44016,44016,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,FAD43,M-1188-17,6/21/19,,,44016,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44018,44018,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_noncarrier,C57BL6J,JAX_MGL373,FAD43,M-1188-17,6/21/19,,,44018,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44020,44020,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_noncarrier,C57BL6J,JAX_MGL373,FAD43,M-1188-17,6/21/19,,,44020,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44029,44029,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,female,5XFAD_carrier,C57BL6J,JAX_MGL373,FAD35,M-1190-17,6/17/19,,,44029,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44031,44031,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,FAD35,M-1190-17,6/17/19,,,44031,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44033,44033,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,female,5XFAD_carrier,C57BL6J,JAX_MGL373,FAD35,M-1190-17,6/17/19,,,44033,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44034,44034,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,female,5XFAD_carrier,C57BL6J,JAX_MGL373,FAD35,M-1190-17,6/17/19,,,44034,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44320,44320,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_carrier,C57BL6J,JAX_MGL373,G3A178,M-1193-17,5/4/19,,,44320,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44387,44387,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_noncarrier,C57BL6J,JAX_MGL373,G3A200,M-1191-17,5/7/19,,,44387,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44388,44388,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_noncarrier,C57BL6J,JAX_MGL373,G3A200,M-1191-17,5/7/19,,,44388,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44395,44395,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_noncarrier,C57BL6J,JAX_MGL373,G3A201,M-1192-17,5/7/19,,,44395,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44397,44397,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,male,5XFAD_carrier,C57BL6J,JAX_MGL373,G3A201,M-1192-17,5/7/19,,,44397,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44932,44932,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,female,5XFAD_carrier,C57BL6J,JAX_MGL373,FAD50,M-1189-19,6/24/19,,,44932,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
44934,44934,,blood,serum,,fresh,,,,,FALSE,FALSE,,JAX,Mouse,female,5XFAD_carrier,C57BL6J,JAX_MGL373,FAD50,M-1189-19,6/24/19,,,44934,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,Alive,,,,Virgin,,,,6%,,,,5XFAD
46105,46105,,blood,serum,,frozen,,,,,FALSE,FALSE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1902,M-950-17,12/29/18,7/10/19,,46105,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX DMP 5xFAD 6month,,6%,,0.414,30.94,5XFAD
46105,46105H&E,,brain,whole brain,,formalin-fixed,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1902,M-950-17,12/29/18,7/10/19,,46105,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX DMP 5xFAD 6month,,6%,,0.414,30.94,5XFAD
46105,46105X34,,brain,whole brain,,formalin-fixed,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1902,M-950-17,12/29/18,7/10/19,,46105,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX DMP 5xFAD 6month,,6%,,0.414,30.94,5XFAD
46105,46105LIF,,brain,whole brain,,formalin-fixed,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1902,M-950-17,12/29/18,7/10/19,,46105,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX DMP 5xFAD 6month,,6%,,0.414,30.94,5XFAD
46105,46105LBCV,,brain,whole brain,,formalin-fixed,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1902,M-950-17,12/29/18,7/10/19,,46105,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX DMP 5xFAD 6month,,6%,,0.414,30.94,5XFAD
46105,46105NC,,brain,whole brain,,formalin-fixed,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1902,M-950-17,12/29/18,7/10/19,,46105,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX DMP 5xFAD 6month,,6%,,0.414,30.94,5XFAD
46105,46105ThioS,,brain,whole brain,,formalin-fixed,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1902,M-950-17,12/29/18,7/10/19,,46105,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX DMP 5xFAD 6month,,6%,,0.414,30.94,5XFAD
46105,46105rh,,brain,whole brain,,frozen,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1902,M-950-17,12/29/18,7/10/19,,46105,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX DMP 5xFAD 6month,,6%,,0.414,30.94,5XFAD
46106,46106,,blood,serum,,frozen,,,,,FALSE,FALSE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1902,M-950-17,12/29/18,7/10/19,,46106,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX DMP 5xFAD 6month,,6%,,0.431,26.14,5XFAD
46106,46106GIS,,brain,whole brain,,formalin-fixed,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1902,M-950-17,12/29/18,7/10/19,,46106,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX DMP 5xFAD 6month,,6%,,0.431,26.14,5XFAD
46106,46106H&E,,brain,whole brain,,formalin-fixed,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1902,M-950-17,12/29/18,7/10/19,,46106,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX DMP 5xFAD 6month,,6%,,0.431,26.14,5XFAD
46106,46106LIF,,brain,whole brain,,formalin-fixed,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1902,M-950-17,12/29/18,7/10/19,,46106,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX DMP 5xFAD 6month,,6%,,0.431,26.14,5XFAD
46106,46106LB,,brain,whole brain,,formalin-fixed,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1902,M-950-17,12/29/18,7/10/19,,46106,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX DMP 5xFAD 6month,,6%,,0.431,26.14,5XFAD
46106,46106NC,,brain,whole brain,,formalin-fixed,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1902,M-950-17,12/29/18,7/10/19,,46106,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX DMP 5xFAD 6month,,6%,,0.431,26.14,5XFAD
46106,46106ThioS,,brain,whole brain,,formalin-fixed,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1902,M-950-17,12/29/18,7/10/19,,46106,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX DMP 5xFAD 6month,,6%,,0.431,26.14,5XFAD
46106,46106rh,,brain,whole brain,,frozen,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1902,M-950-17,12/29/18,7/10/19,,46106,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX DMP 5xFAD 6month,,6%,,0.431,26.14,5XFAD
46107,46107,,blood,serum,,frozen,,,,,FALSE,FALSE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1902,M-950-17,12/29/18,7/10/19,,46107,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX DMP 5xFAD 6month,,6%,,0.451,25.24,5XFAD
46107,46107rh,,brain,whole brain,,frozen,,,,,FALSE,TRUE,,JAX,Mouse,female,5XFAD_noncarrier,C57BL6J,JAX_MGL373,RMO1902,M-950-17,12/29/18,7/10/19,,46107,,8730,"B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax",5XFAD,,JAX,H.Harvested,H.Harvested,,N1F4,Virgin,,JAX DMP 5xFAD 6month,,6%,,0.451,25.24,5XFAD
